PRICEK,DSALE,BEDROOM,SQFTK,LN_LOTSIZE,CENTRALAIR,BRICK,GARAGE,FIREPLACE,BASE_FIN,MASONRY,PUBOPEN,MICHLAKE,LAKE_RIVER,METRA_DIST,RAIL_DIST
270.0000005,0,4,1.11,8.342601681,0,1,2,0,0,1,0,0,0,0.32384,0.14791
270.0000005,0,2,0.824,8.237479289,1,0,2,0,0,0,0,0,0,0.27003,0.22423
267.0000007,0,3,1.04,8.237479289,0,0,2,0,0,0,0,0,0,0.15187,0.14421
324.9999996,0,4,1.224,8.30201781,1,1,2,0,0,1,0,0,0,0.24274,0.17064
359.0000009,0,6,2.154,8.055157732,1,1,2,0,0,1,0,0,0,0.22817,0.07675
294.4999994,0,3,1.015,8.237479289,1,1,2,0,0,1,0,0,0,0.19959,0.06454
250.0000008,0,3,1.048,8.237479289,0,1,2,0,0,1,0,0,0,0.18567,0.05173
329.9999989,0,2,1.429,8.748304912,1,0,2,1,1,0,0,0,0,0.15966,0.09193
315.0000007,0,5,1.224,8.826147399,1,1,2,0,0,1,0,0,0,0.53056,0.43428
361.9999997,0,3,1.613,8.826147399,1,1,2,0,1,1,0,0,0,0.55789,0.45881
153.9999998,0,2,3.072,8.70450229,0,0,0,0,1,1,0,0,0,0.41666,0.37246
355.0000005,0,5,1.369,8.383661799,0,1,2,0,0,1,0,0,0,0.41388,0.31846
295.999999,0,3,1.293,8.047189562,1,1,2,0,1,1,0,0,0,0.30519,0.25749
369.9999983,0,3,1.465,8.467162258,1,1,2,1,0,1,0,0,0,0.43357,0.3442
310.0000011,0,3,1.446,8.452547998,1,1,2,0,0,1,0,0,0,0.33968,0.29582
291.9999996,0,3,1.152,8.354674262,0,1,1,0,0,1,0,0,0,0.29495,0.25299
299.9999989,0,2,1.517,8.229511119,1,1,1,0,0,1,0,0,0,0.32658,0.26753
369.9999983,0,3,2.033,8.830835366,1,1,2,2,1,1,0,0,0,0.84131,0.63384
364.9999991,0,3,2.039,9.231612507,0,1,2,2,1,1,0,0,0,0.64753,0.53717
295.0000014,0,3,1.152,8.70450229,1,0,2,0,0,1,0,0,0,0.56861,0.50718
242.0000012,0,3,1.086,8.229511119,1,1,2,0,0,1,0,0,0,0.53351,0.42504
349.9999988,0,4,1.583,8.229511119,1,0,2,0,0,1,0,0,0,0.45758,0.38621
518.9999989,0,3,2.221,8.976009475,1,1,2,2,1,0,0,0,0,0.65092,0.56921
377.9999983,0,5,1.308,8.992184362,0,1,1,1,0,0,0,0,0,0.67894,0.60636
297.0000007,0,2,1.197,8.582980932,0,1,2,1,1,0,0,0,0,0.69407,0.59607
345.0000014,0,4,1.531,9.031811613,1,1,2,0,0,1,0,0,0,0.67106,0.52229
340.0000012,0,3,1.384,8.817297784,1,0,2,0,0,1,0,0,0,0.79925,0.60262
406.0000006,0,4,1.632,8.216898581,1,1,2,0,1,1,0,0,0,0.6247,0.50182
410.0000005,0,4,1.574,8.634976227,1,0,2,0,1,1,0,0,0,0.74151,0.58041
368.9999989,0,3,2.068,8.229511119,0,1,2,0,0,1,0,0,0,0.74779,0.58684
10,0,5,1.573,8.229511119,0,0,1,0,0,1,0,0,0,0.5329,0.46832
334.9999997,0,3,1.544,8.634976227,0,1,2,0,1,1,0,0,0,0.5534,0.48678
324.9999996,0,2,1.344,8.634976227,0,1,1,0,0,1,0,0,0,0.5605,0.49318
355.0000005,0,4,1.464,8.229511119,1,1,2,0,0,1,0,0,0,0.60266,0.51466
364.9999991,0,3,1.561,8.229511119,1,1,1,1,0,1,0,0,0,0.62406,0.53958
324.9999996,0,4,1.474,8.582980932,1,1,1,0,0,1,0,0,0,0.77303,0.66408
345.0000014,0,3,1.435,8.229511119,0,1,0,1,0,1,0,0,0,0.67083,0.59255
305.9999997,0,3,1.238,8.119696253,0,1,2,0,1,0,0,0,0,0.63764,0.59065
313.9999985,0,4,1.459,8.205218426,0,1,2,0,1,1,0,0,0,0.25195,0.22889
224.9999997,0,3,0.942,8.205218426,1,1,1,0,0,1,0,0,0,0.27281,0.24776
305.0000013,0,5,1.565,8.237479289,1,1,2,1,1,0,0,0,0,0.36427,0.24554
272.0000013,1,3,1.368,8.237479289,1,1,2,0,0,1,0,0,0,0.35868,0.17216
329.9999989,0,4,0.998,8.391629968,1,1,2,0,1,0,0,0,0,0.37946,0.19087
294.4999994,0,2,1.381,8.391629968,1,1,2,0,1,1,0,0,0,0.38631,0.19702
334.9999997,0,3,1.049,8.270269111,1,1,2,0,1,0,0,0,0,0.47119,0.18926
377.9999983,0,5,1.484,8.130353547,1,1,1,0,0,1,0,0,0,0.40955,0.1114
298.0000013,0,3,1.008,8.205218426,1,1,2,0,1,1,0,0,0,0.39675,0.35939
299.9999989,0,3,1.603,8.610683535,1,1,2,1,0,1,0,0,0,0.50122,0.38337
263.9999994,0,3,1.069,8.237479289,1,1,2,0,0,1,0,0,0,0.4471,0.32027
284.4999993,1,5,1.814,8.237479289,1,1,2,0,0,1,0,0,0,0.48855,0.3553
405.0000016,0,3,2.51,8.628018747,1,1,2,2,0,1,0,0,0,0.40849,0.28302
334.9999997,0,3,1.34,8.237479289,1,1,2,0,1,0,0,0,0,0.50348,0.28534
112,0,2,1.637,8.419800845,1,0,2,2,1,1,0,0,0,0.45655,0.23707
318.9999994,0,3,1.465,8.359369106,1,1,2,1,1,0,0,0,0,0.49747,0.26241
384.9999987,0,3,1.583,8.554488976,1,1,2,1,0,1,0,0,0,0.48086,0.28406
349.9999988,0,3,1.604,8.554488976,1,1,2,1,0,1,0,0,0,0.37252,0.23855
291.0000011,0,4,1.355,8.554488976,1,1,2,1,1,0,0,0,0,0.37935,0.24498
264.9999987,0,2,0.916,8.554488976,0,1,2,0,0,1,0,0,0,0.44208,0.24058
310.0000011,1,4,1.152,8.554488976,0,1,2,0,1,1,0,0,0,0.35289,0.20196
272.4999992,0,3,1.143,8.554488976,0,1,2,0,0,1,0,0,0,0.39335,0.24178
340.0000012,0,3,1.188,8.552367266,0,1,3,0,1,0,0,0,0,0.26822,0.19442
297.4999988,0,3,1.894,8.503094267,1,1,2,0,1,1,0,0,0,0.31102,0.24344
334.9999997,0,3,1.56,8.344980369,1,1,2,2,0,1,0,0,0,0.60505,0.47691
359.9999998,0,3,1.563,8.237479289,1,1,2,2,1,0,0,0,0,0.60004,0.38804
359.9999998,0,3,1.736,8.237479289,0,1,2,1,0,1,0,0,0,0.62762,0.41195
312.000001,0,3,1.406,8.525161361,1,0,4,0,0,1,0,0,0,0.60595,0.46055
316.9999991,0,3,1.47,8.205218426,1,1,2,0,0,1,0,0,0,0.58595,0.38705
280.4999989,0,3,2.15,8.619027497,0,1,2,0,0,1,0,0,0,0.47529,0.33443
184.9999992,1,3,1.561,8.554488976,1,1,0,0,0,1,0,0,0,0.45556,0.30238
319.9999985,1,5,1.158,8.554488976,0,0,2,1,1,0,0,0,0,0.37163,0.29715
305.0000013,0,5,1.158,8.554488976,0,0,2,1,1,0,0,0,0,0.37163,0.29715
240.9999994,0,4,1.19,8.554488976,1,1,2,0,1,0,0,0,0,0.359,0.27778
353.0000014,0,4,1.19,8.554488976,1,1,2,0,1,0,0,0,0,0.359,0.27778
355.0000005,0,2,1.627,8.764209507,0,1,1,0,0,1,0,0,0,0.34491,0.34439
310.0000011,0,4,1.664,8.237479289,1,1,2,0,1,1,0,0,0,0.66802,0.51506
324.9999996,0,3,1.201,8.237479289,0,1,2,0,0,1,0,0,0,0.70946,0.54967
289.9999994,0,4,1.144,8.237479289,1,1,0,0,1,1,0,0,0,0.75884,0.52624
293.0000006,0,3,1.444,8.237479289,0,1,2,0,1,0,0,0,0,0.73895,0.49275
349.9999988,0,3,1.808,8.441607204,1,1,2,2,1,1,0,0,0,0.75903,0.49899
299.9999989,0,3,1.158,8.205218426,1,1,2,0,1,1,0,0,0,0.65483,0.45117
270.0000005,0,3,1.048,8.205218426,1,1,2,0,0,1,0,0,0,0.65483,0.45117
279.9999994,1,5,1.031,8.554488976,0,1,2,0,0,1,0,0,0,0.59953,0.45406
279.9999994,0,4,1.225,8.777555453,0,1,2,0,1,1,0,0,0,0.57996,0.42428
289.9999994,0,4,1.102,8.554488976,0,1,2,1,0,1,0,0,0,0.52364,0.44711
268.0000001,0,4,0.836,8.229511119,1,0,2,0,0,0,1,0,0,0.51505,0.33466
281.0000005,0,3,1.104,8.229511119,1,1,2,0,0,1,1,0,0,0.4945,0.33413
315.0000007,0,2,1.004,8.162801353,0,1,1,0,1,1,1,0,0,0.69395,0.48144
312.000001,0,3,0.936,8.124150603,0,1,2,0,1,1,1,0,0,0.69407,0.48156
364.9999991,0,4,0.93,8.229511119,0,1,2,0,1,0,1,0,0,0.6917,0.39783
305.0000013,0,5,1.104,8.126518169,0,0,1,0,0,0,0,0,0,0.65711,0.36336
319.9999985,0,5,1.256,8.229511119,0,1,2,0,0,1,0,0,0,0.6635,0.37032
268.4999992,0,4,1.113,8.229511119,1,1,2,1,1,1,1,0,0,0.7724,0.39751
393.5000012,0,4,1.113,8.229511119,1,1,2,1,1,1,1,0,0,0.7724,0.39751
245.0000001,0,3,1.152,8.229511119,1,0,1,0,0,0,1,0,0,0.81886,0.46645
378.4999993,0,7,0.984,8.229511119,0,0,4,0,1,0,1,0,0,0.77707,0.42481
333.4999986,0,4,1.12,8.229511119,1,1,2,0,0,1,1,0,0,0.77024,0.41797
305.0000013,0,7,1,8.229511119,0,0,2,0,0,0,0,0,0,0.76873,0.356
239.9999994,0,2,0.787,8.210396255,0,1,2,0,0,1,0,0,0,0.37908,0.27532
288.0000003,0,6,1.44,8.229511119,0,0,1,0,0,0,0,0,0,0.41481,0.31812
252.0000009,0,2,0.996,8.563122123,0,0,2,0,0,0,0,0,0,0.6533,0.27352
226.0000004,0,3,1.094,8.229511119,0,1,2,0,1,1,0,0,0,0.19956,0.19631
264.9999987,0,3,1.094,8.229511119,0,1,2,0,1,1,0,0,0,0.19956,0.19631
172.0000007,1,3,0.99,8.229511119,1,1,2,0,0,1,0,0,0,0.21344,0.14727
220.000001,0,2,0.92,8.229511119,0,0,2,0,0,0,0,0,0,0.33766,0.20818
257.5000002,0,2,0.6,8.229511119,0,0,0,0,1,0,0,0,0,0.27465,0.1453
261.000001,0,5,1.238,8.229511119,0,0,2,0,0,0,0,0,0,0.43371,0.2413
119.9999998,0,4,0.664,8.229511119,1,0,2,0,1,0,0,0,0,0.43371,0.2413
230.0000005,0,2,0.4,8.229511119,1,1,0,0,0,1,0,0,0,0.4132,0.22081
117.9999996,0,4,1.578,8.229511119,1,1,2,0,0,1,0,0,0,0.35099,0.15864
199.5000009,0,3,1.11,8.229511119,1,0,0,0,0,0,0,0,0,0.33707,0.1447
161.9999993,0,3,1.254,8.229511119,1,0,1,0,0,0,0,0,0,0.46759,0.27521
286.9999986,0,4,0.984,8.229511119,1,1,2,0,1,0,0,0,0,0.39833,0.20594
188.9999992,0,2,0.4,8.229511119,1,0,2,0,1,0,0,0,0,0.3915,0.19911
315.0000007,0,3,1.26,8.229511119,1,0,0,0,1,0,0,0,0,0.46812,0.21242
245.0000001,0,3,0.836,8.229511119,1,0,2,0,1,0,0,0,0,0.46101,0.20531
220.000001,0,3,1.102,8.229511119,1,1,2,0,1,1,0,0,0,0.4405,0.18482
237.4999994,0,2,1.343,8.229511119,0,0,2,0,1,0,0,0,0,0.40508,0.14966
295.0000014,0,5,0.814,8.229511119,0,0,2,0,0,0,0,0,0,0.39114,0.13572
242.5000002,0,2,0.77,8.229511119,1,0,1,0,0,0,0,0,0,0.57433,0.19754
270.0000005,0,5,0.955,8.229511119,0,1,2,0,0,1,0,0,0,0.56067,0.18388
239.9999994,1,4,1.012,8.229511119,0,0,2,0,0,0,0,0,0,0.533,0.1562
248.0000012,0,4,1.035,8.229511119,0,1,2,0,1,0,0,0,0,0.60908,0.16976
214.5000006,0,3,0.704,8.229511119,0,0,2,0,1,0,0,0,0,0.60225,0.16293
215.0000006,0,3,1.152,8.229511119,0,0,2,0,0,0,0,0,0,0.55317,0.11449
210.0000001,1,2,1.065,8.229511119,1,1,3,0,1,0,0,0,0,0.61375,0.22432
192.4999995,1,4,1.224,8.229511119,1,1,2,0,1,1,0,0,0,0.57238,0.18298
303.9999999,0,5,1.224,8.03915739,0,1,2,0,1,1,0,0,0,0.68497,0.43073
279.9999994,0,3,1.416,8.047189562,0,0,2,0,1,0,0,0,0,0.63555,0.43013
264.9999987,0,3,0.94,8.03915739,0,1,2,0,1,1,0,0,0,0.58594,0.42952
284.0000008,0,4,1.144,8.124150603,1,1,2,0,1,0,0,0,0,0.55495,0.38818
230.0000005,0,2,1.408,8.221478947,0,0,2,0,0,0,0,0,0,0.55735,0.44975
268.0000001,0,3,1.275,8.03915739,1,0,2,0,0,0,0,0,0,0.48065,0.39399
260,0,3,1.02,8.03915739,1,1,2,0,1,1,0,0,0,0.50089,0.44224
323.4999991,0,4,1.601,8.03915739,0,0,2,0,0,0,0,0,0,0.52075,0.46273
289.9999994,0,3,1.224,8.047189562,1,1,2,0,0,1,0,0,0,0.44437,0.43475
277.9999993,0,3,1.2,8.047189562,0,1,2,0,0,1,0,0,0,0.40987,0.40024
288.0000003,1,2,0.903,8.047189562,1,0,1,0,1,1,0,0,0,0.45809,0.44848
279.9999994,0,2,1.076,8.047189562,1,1,2,0,0,1,0,0,0,0.45338,0.43413
374.0000013,0,6,1.92,8.740336743,0,1,2,0,1,1,0,0,0,0.43258,0.41336
349.9999988,0,4,2.08,8.047189562,1,1,2,1,1,0,0,0,0,0.41863,0.39252
299.9999989,0,2,1.448,8.229511119,0,1,2,0,1,1,0,0,0,0.45231,0.43376
349.9999988,0,2,1.05,8.473659189,1,1,2,0,1,0,0,0,0,0.41778,0.39214
260,0,4,1.26,8.047189562,0,0,2,0,0,0,0,0,0,0.63692,0.33435
349.9999988,0,5,1.62,8.324821299,0,1,3,0,1,1,0,0,0,0.53989,0.28583
260,0,3,1.04,8.047189562,1,1,2,0,1,0,0,0,0,0.60821,0.3546
340.0000012,0,6,1.02,8.047189562,0,0,0,0,0,0,0,0,0,0.56692,0.31326
20.00000001,0,3,1.86,8.047189562,1,1,2,0,0,0,0,0,0,0.56002,0.30636
289.9999994,0,3,1.502,8.047189562,0,0,1,0,1,0,0,0,0,0.55279,0.2992
254.9999989,0,3,1.21,8.047189562,0,0,2,0,1,0,0,0,0,0.60286,0.36118
234.9999993,0,3,1.08,8.047189562,1,0,2,0,1,1,0,0,0,0.54512,0.34026
83.00000027,0,3,1.174,8.128880142,1,1,2,0,1,1,0,0,0,0.42739,0.27101
315.0000007,0,5,1.085,8.047189562,0,1,2,0,1,1,0,0,0,0.48142,0.32566
260,0,4,1.62,8.452547998,0,0,1,0,0,0,0,0,0,0.46086,0.30509
369.9999983,0,5,1.122,8.452547998,0,0,2,0,1,0,0,0,0,0.4398,0.33224
329.9999989,0,2,0.945,8.124150603,0,1,0,0,0,1,0,0,0,0.43328,0.27749
247.0000011,0,4,1.394,8.047189562,1,1,1,0,0,0,0,0,0,0.36284,0.30423
270.0000005,0,3,1.007,8.334711622,0,1,1,0,1,1,0,0,0,0.39733,0.33873
319.9999985,0,3,1.89,8.452547998,0,0,2,0,1,0,0,0,0,0.36732,0.35834
239.9999994,0,4,1.452,8.047189562,0,0,2,0,0,0,0,0,0,0.29109,0.26852
309.0000013,0,2,0.969,8.047189562,1,1,2,0,0,1,0,0,0,0.41727,0.36481
349.9999988,0,3,1.28,8.452547998,0,1,2,0,0,1,0,0,0,0.2936,0.27497
195.0000005,0,2,1.013,8.229511119,0,0,2,0,0,0,0,0,0,0.38558,0.30231
299.9999989,0,3,1.425,8.047189562,1,0,2,0,0,0,0,0,0,0.29292,0.24047
162.4999999,1,3,0.704,8.229511119,0,1,2,0,0,0,0,0,0,0.57148,0.18268
215.0000006,0,3,0.704,8.229511119,0,1,2,0,0,0,0,0,0,0.57148,0.18268
252.0000009,0,4,1.134,8.047189562,0,0,1,0,0,0,0,0,0,0.48682,0.16131
254.9999989,0,3,0.978,8.229511119,0,0,2,0,1,0,0,0,0,0.45919,0.13364
383.0000007,0,3,0.726,8.229511119,1,0,2,0,1,0,0,0,0,0.37513,0.11277
90.00000006,0,3,1.884,8.047189562,1,1,2,0,0,0,0,0,0,0.32391,0.12554
125.0000005,0,3,1.884,8.047189562,1,1,2,0,0,0,0,0,0,0.32391,0.12554
159.9999993,0,2,1.05,8.03915739,1,0,2,0,0,0,0,0,0,0.1327,0.12371
279.9999994,1,3,1.747,8.683893367,1,1,2,1,0,1,0,0,0,0.30159,0.21482
237,1,5,1.701,8.229511119,0,1,2,0,0,1,1,0,0,0.22663,0.13942
255.5000004,0,3,1.581,8.315811132,1,1,1,0,1,1,1,0,0,0.27479,0.18759
264.9999987,0,2,1.168,8.296047643,0,1,2,0,0,1,1,0,0,0.34785,0.18778
170.0000007,1,3,1.02,8.40178234,1,0,0,1,1,0,1,0,0,0.30928,0.22209
258.9999998,0,3,1.02,8.40178234,1,0,0,1,1,0,1,0,0,0.30928,0.22209
234.9999993,1,2,1.032,8.229511119,1,1,2,0,1,1,1,0,0,0.43693,0.23669
224.9999997,0,3,1.056,8.408716715,1,1,1,0,0,1,1,0,0,0.35202,0.14691
196.4999999,1,3,0.91,8.229511119,0,1,0,0,0,1,1,0,0,0.31421,0.13296
206.0000005,0,5,1.632,8.594154233,0,1,2,0,0,1,1,0,0,0.7661,0.18508
291.9999996,0,5,1.632,8.594154233,0,1,2,0,0,1,1,0,0,0.7661,0.18508
142.0000005,0,2,1.15,8.366370302,1,1,2,0,0,1,1,0,0,0.78143,0.13601
178.0000001,1,4,1.848,8.330863613,1,1,0,0,0,1,1,0,0,0.52599,0.31232
211.9999992,1,2,1.106,8.336869637,1,1,0,1,0,1,1,0,0,0.53263,0.31922
298.9999993,0,3,1.329,8.650324504,1,1,0,0,0,1,1,0,0,0.40409,0.27772
200.0000009,0,2,1.2,8.264105764,0,1,1,0,1,1,1,0,0,0.46552,0.26445
160.9999994,1,3,1.365,8.221478947,1,1,2,0,0,1,1,0,0,0.52382,0.26511
202.5000009,0,3,1.365,8.221478947,1,1,2,0,0,1,1,0,0,0.52382,0.26511
269.5000002,0,3,1.401,8.208491752,1,1,2,0,1,1,1,0,0,0.54985,0.25852
208.0000003,0,2,1.095,8.209308412,1,1,2,0,0,1,1,0,0,0.58562,0.25893
200.0000009,0,4,1.095,8.221478947,1,1,2,0,0,1,1,0,0,0.58562,0.25893
180,0,3,1.335,9.143131622,1,1,2,0,1,1,0,0,0,0.4357,0.40117
315.0000007,0,3,1.335,9.143131622,1,1,2,0,1,1,0,0,0,0.4357,0.40117
224.9999997,0,3,1.084,8.444622499,1,1,2,0,1,1,0,0,0,0.74228,0.42414
184.9999992,1,4,1.115,8.444622499,0,1,2,1,1,1,0,0,0,0.89859,0.36671
151.0000006,1,3,1.002,8.180320875,0,1,2,0,0,1,1,0,0,0.92183,0.22428
174.9999995,0,3,1.002,8.180320875,0,1,2,0,0,1,1,0,0,0.92183,0.22428
162.4999999,1,4,1.038,8.180320875,0,1,2,0,0,1,1,0,0,0.88185,0.20463
155.0000006,0,5,1.125,8.221478947,1,1,2,0,0,1,1,0,0,1.05877,0.27455
205.0000004,1,3,1.692,8.188689124,0,0,2,0,0,1,0,0,0,1.12385,0.30883
205.0000004,0,5,1.128,8.253227646,1,1,2,0,1,1,0,0,0,1.13068,0.31563
79.99999971,1,5,1.046,8.221478947,1,1,2,0,1,1,0,0,0,0.95982,0.31995
245.0000001,0,4,1.047,8.221478947,1,1,2,0,0,1,0,0,0,0.96762,0.32786
260,0,4,1.557,8.221478947,0,1,2,0,0,1,0,0,0,0.9137,0.33586
215.0000006,0,3,1.1,8.221478947,0,1,0,0,1,0,1,0,0,0.85946,0.28225
230.0000005,0,3,1.1,8.221478947,1,1,2,0,0,1,1,0,0,0.86629,0.28908
195.0000005,1,5,1.1,8.221478947,0,1,0,0,0,1,0,0,0,0.88022,0.30301
257.999999,0,5,1.1,8.221478947,0,1,0,0,0,1,0,0,0,0.88022,0.30301
215.0000006,0,3,1.425,8.221478947,0,1,2,0,0,1,1,0,0,0.79073,0.26955
130.9999997,0,3,1.122,8.221478947,0,1,0,0,0,1,0,0,0,0.82349,0.31108
225.5000005,0,3,1.33,8.221478947,1,1,2,0,0,1,0,0,0,0.84581,0.33183
302.0000011,0,4,1.403,8.70450229,1,1,2,1,0,1,0,0,0,0.59628,0.53205
425.0000009,0,4,1.403,8.70450229,1,1,2,1,0,1,0,0,0,0.59628,0.53205
279.9999994,0,3,1.12,8.055157732,1,1,2,0,0,1,0,0,0,0.76023,0.35927
277.9999993,0,6,1.287,8.055157732,1,0,2,0,0,0,0,0,0,0.58747,0.18915
245.0000001,0,3,1.402,8.055792451,0,1,2,0,0,1,0,0,0,0.60686,0.13636
268.0000001,0,4,1.28,8.055157732,0,0,2,0,0,0,0,0,0,0.75794,0.2086
245.0000001,0,3,1.455,8.237479289,0,1,2,0,0,1,0,0,0,0.73692,0.2238
277.4999994,0,5,1.562,8.237479289,0,1,2,0,0,1,0,0,0,0.65398,0.14217
313.9999985,0,3,1.7,8.807920622,0,0,0,0,0,0,1,0,0,0.91408,0.46197
349.9999988,0,6,1.962,8.047189562,0,1,2,0,0,1,1,0,0,0.85921,0.47375
351.4999999,0,3,1.14,8.052614819,1,1,2,0,1,1,1,0,0,0.8435,0.47647
294.0000011,0,3,1,7.989560449,1,1,2,0,1,1,1,0,0,0.83936,0.45297
279.9999994,0,3,1.084,7.989560449,1,1,2,0,0,1,0,0,0,0.78816,0.33956
261.9999993,0,3,1.44,8.278174291,1,0,0,0,0,0,0,0,0,0.69607,0.30993
319.9999985,0,2,1.512,8.391629968,1,1,2,0,1,1,1,0,0,0.75533,0.44449
260,0,3,1.056,8.237479289,1,1,2,0,0,1,1,0,0,0.71372,0.40346
270.0000005,0,4,1.02,8.055157732,1,0,2,0,0,0,1,0,0,0.75882,0.44792
245.0000001,0,3,1.28,7.910223707,0,0,2,0,0,0,1,0,0,0.68193,0.4386
315.0000007,0,5,1.16,7.972466016,1,1,2,1,0,1,1,0,0,0.67511,0.43186
359.9999998,0,5,1.552,8.46062284,0,0,2,0,0,0,1,0,0,0.65434,0.41135
216.9999995,1,2,1.2,8.055157732,1,1,2,0,1,1,1,0,0,0.62988,0.45
329.9999989,0,3,1.508,8.791333993,0,0,2,0,0,0,1,0,0,0.58164,0.40763
174.0000003,0,2,1.008,7.785720897,1,0,2,0,1,1,1,0,0,0.65053,0.44466
245.5000009,0,4,1.116,8.30201781,1,1,2,0,1,1,1,0,0,0.62228,0.41423
348.0000004,0,4,1.116,8.30201781,1,1,2,0,1,1,1,0,0,0.62228,0.41423
250.0000008,0,2,0.918,8.30201781,0,0,2,0,0,1,1,0,0,0.60151,0.41462
264.4999999,0,3,1.37,8.203577737,0,0,2,0,0,0,0,0,0,0.59503,0.38433
285.0000002,0,5,1.489,8.203577737,1,0,2,0,1,0,0,0,0,0.5882,0.3845
200.0000009,0,5,1.75,8.236950048,0,0,2,0,1,0,0,0,0,0.58729,0.3226
200.0000009,0,3,0.754,8.137980454,0,0,0,0,0,0,0,0,0,0.60749,0.28589
232.9999994,0,3,1.582,8.167635715,0,1,2,0,0,1,0,0,0,0.63052,0.25123
286.0000001,0,3,1.083,8.236685323,0,1,2,1,0,1,0,0,0,0.68508,0.31172
283.000001,0,4,0.924,8.236685323,0,0,2,0,1,0,0,0,0,0.65746,0.2845
261.9999993,0,4,1.32,8.237479289,0,0,2,0,0,0,0,0,0,0.57568,0.26827
115.0000003,0,2,2.138,8.103796713,0,0,3,0,1,1,0,0,0,0.62861,0.1856
254.9999989,0,2,2.138,8.103796713,0,0,3,0,1,1,0,0,0,0.62861,0.1856
270.0000005,0,5,1.056,8.167635715,0,1,2,0,0,1,0,0,0,0.53321,0.15683
274.0000013,0,5,1.427,8.167635715,0,1,3,0,0,1,0,0,0,0.51928,0.14335
315.0000007,0,5,1.33,8.047189562,0,0,2,0,0,0,0,0,0,0.45785,0.15365
255.9999991,0,3,1.2,8.132118773,0,1,2,0,0,1,0,0,0,0.52896,0.22999
210.0000001,1,3,1.612,8.124150603,0,1,2,0,1,1,0,0,0,0.41912,0.18141
250.0000008,1,4,1.411,8.237479289,0,0,2,0,0,0,0,0,0,0.45995,0.22708
99.9999995,1,6,1.006,8.014335737,0,0,2,0,0,0,0,0,0,0.41834,0.18706
279.9999994,0,3,1.2,8.795127912,0,0,2,0,0,1,0,0,0,0.44119,0.23793
260,0,3,1.516,8.014335737,1,1,2,0,0,1,0,0,0,0.34669,0.1766
305.9999997,0,3,1.229,8.245646901,1,1,2,0,0,1,0,0,0,0.42196,0.24694
315.0000007,0,4,1.152,8.13123655,0,1,2,0,1,1,0,0,0,0.40851,0.23343
135.0000003,0,2,0.88,8.326032686,0,1,2,0,1,0,0,0,0,0.63548,0.06483
250.0000008,1,3,1.792,8.283999304,1,1,2,0,1,0,0,0,0,0.59031,0.06501
180,1,5,1.585,8.229511119,1,1,2,0,0,0,0,0,0,0.7989,0.15319
245.0000001,0,5,1.585,8.229511119,1,1,2,0,0,0,0,0,0,0.7989,0.15319
170.0000007,0,4,1.08,8.229511119,1,1,2,0,1,1,0,0,0,0.81253,0.16632
196.0000004,0,2,0.907,8.229511119,0,1,2,0,1,0,0,0,0,0.77911,0.12374
242.9999994,0,4,1.632,8.229511119,0,1,2,0,1,1,0,0,0,0.78622,0.1307
224.9999997,0,3,1.11,8.229511119,1,1,2,0,0,1,0,0,0,0.81357,0.15757
275.0000009,1,3,1.11,8.229511119,1,1,2,0,0,1,0,0,0,0.81357,0.15757
228.9999994,0,3,1.14,8.229511119,1,1,2,0,0,1,0,0,0,0.77156,0.17459
82.49999981,0,1,0.675,8.229511119,0,1,0,0,1,0,0,0,0,0.7035,0.10557
172.0000007,0,4,0.99,8.229511119,1,1,2,0,0,1,0,0,0,0.75161,0.15373
238.9999998,0,2,1.158,8.229511119,0,1,2,0,0,1,0,0,0,0.64044,0.10598
164.9999995,1,4,1.158,8.229511119,0,1,2,0,1,0,0,0,0,0.64044,0.10598
188.9999992,0,3,0.923,8.229511119,1,0,2,0,0,1,0,0,0,0.65439,0.1198
184.9999992,0,3,1.24,8.229511119,1,1,2,0,1,0,0,0,0,0.683,0.1477
189.9999998,0,3,1.146,8.229511119,0,1,2,0,0,1,0,0,0,0.57847,0.10635
184.9999992,0,5,1.2,8.229511119,1,0,2,0,1,0,0,0,0,0.59219,0.12009
184.9999992,1,3,1.01,8.229511119,0,0,2,0,0,1,0,0,0,0.5993,0.1272
260,0,5,1.102,8.229511119,1,1,2,0,1,1,0,0,0,1.01925,0.32162
220.000001,0,4,1.177,8.229511119,0,1,2,0,0,1,0,0,0,0.9927,0.28503
200.0000009,0,3,1.02,8.229511119,0,1,0,0,0,1,0,0,0,0.94393,0.29237
139.9999998,0,5,1.2,8.229511119,1,1,2,0,1,1,0,0,0,0.95076,0.29907
232.9999994,0,5,1.2,8.229511119,1,1,2,0,1,1,0,0,0,0.95076,0.29907
215.0000006,0,2,1,8.229511119,0,1,0,0,0,1,0,0,0,0.91719,0.25971
155.0000006,0,3,1,8.229511119,1,1,2,1,1,1,0,0,0,0.92402,0.26649
192.4999995,0,5,1.2,8.047189562,1,1,2,0,1,1,0,0,0,0.27291,0.10447
192.4999995,0,5,1.2,8.047189562,1,1,2,0,1,1,0,0,0,0.27806,0.10535
198.9999993,0,3,1.166,8.047189562,1,1,2,0,1,1,0,0,0,0.19581,0.05442
310.0000011,0,3,1.166,8.047189562,1,1,2,0,1,1,0,0,0,0.19581,0.05442
180,0,3,1.152,8.047189562,1,0,1,0,1,0,0,0,0,0.19572,0.05522
